,Order Date,Sales,Category,Sub-Category
3181,2017-09-11,9.64,Office Supplies,Binders
8594,2017-09-11,499.168,Technology,Phones
2419,2017-09-11,63.56,Office Supplies,Storage
2121,2017-09-11,215.976,Furniture,Chairs
2420,2017-09-11,99.99,Technology,Accessories
7035,2017-09-11,523.392,Furniture,Chairs
96,2017-09-11,96.53,Furniture,Furnishings
3182,2017-09-11,826.62,Technology,Accessories
3653,2017-09-12,14.94,Office Supplies,Paper
3652,2017-09-12,33.72,Office Supplies,Binders
1691,2017-09-12,10.4,Office Supplies,Binders
1690,2017-09-12,33.45,Office Supplies,Paper
3595,2017-09-12,2.624,Office Supplies,Art
3651,2017-09-12,34.7,Office Supplies,Art
3650,2017-09-12,104.88,Technology,Accessories
7519,2017-09-12,5.76,Office Supplies,Labels
7520,2017-09-12,1399.98,Technology,Copiers
7518,2017-09-12,15.14,Office Supplies,Storage
7517,2017-09-12,146.45,Technology,Accessories
7013,2017-09-12,148.257,Furniture,Bookcases
5350,2017-09-12,143.856,Office Supplies,Paper
6770,2017-09-12,419.4,Office Supplies,Paper
9767,2017-09-12,54.9,Office Supplies,Binders
6771,2017-09-12,13.005,Office Supplies,Binders
7515,2017-09-12,214.9,Office Supplies,Appliances
76,2017-09-12,9.708,Furniture,Furnishings
77,2017-09-12,27.24,Office Supplies,Storage
1470,2017-09-12,12.96,Office Supplies,Paper
4292,2017-09-12,189.0,Office Supplies,Appliances
4290,2017-09-12,11.16,Office Supplies,Art
8585,2017-09-12,11.088,Office Supplies,Binders
1469,2017-09-12,41.54,Office Supplies,Binders
1468,2017-09-12,872.94,Furniture,Chairs
4291,2017-09-12,896.328,Furniture,Tables
7516,2017-09-12,15.92,Office Supplies,Binders
269,2017-09-12,57.576,Office Supplies,Envelopes
7514,2017-09-12,29.36,Office Supplies,Binders
268,2017-09-12,37.208,Office Supplies,Storage
4210,2017-09-12,15.984,Office Supplies,Paper
75,2017-09-12,1.248,Office Supplies,Binders
205,2017-09-12,444.768,Technology,Phones
7663,2017-09-13,15.92,Office Supplies,Art
9593,2017-09-14,8.56,Office Supplies,Paper
6221,2017-09-14,56.7,Office Supplies,Labels
6812,2017-09-14,18.312,Office Supplies,Binders
6809,2017-09-14,3.882,Office Supplies,Binders
6814,2017-09-14,241.17,Technology,Machines
8772,2017-09-14,74.352,Office Supplies,Paper
9578,2017-09-14,1079.85,Technology,Phones
6813,2017-09-14,127.936,Furniture,Furnishings
9833,2017-09-14,895.944,Technology,Accessories
6811,2017-09-14,113.372,Furniture,Chairs
9594,2017-09-14,11.56,Office Supplies,Paper
9581,2017-09-14,589.41,Furniture,Chairs
71,2017-09-14,19.05,Office Supplies,Paper
9579,2017-09-14,70.98,Office Supplies,Storage
9580,2017-09-14,29.95,Office Supplies,Art
6810,2017-09-14,12.585,Technology,Machines
4429,2017-09-14,70.95,Office Supplies,Art
8771,2017-09-14,942.784,Office Supplies,Appliances
6132,2017-09-15,163.96,Office Supplies,Paper
6756,2017-09-15,512.96,Furniture,Chairs
7919,2017-09-15,38.62,Office Supplies,Storage
6755,2017-09-15,47.4,Furniture,Furnishings
5992,2017-09-15,184.752,Furniture,Chairs
7920,2017-09-15,59.98,Technology,Accessories
6974,2017-09-15,31.744,Office Supplies,Art
5990,2017-09-15,2357.488,Office Supplies,Binders
8695,2017-09-15,300.904,Furniture,Tables
8044,2017-09-15,295.056,Office Supplies,Binders
6758,2017-09-15,81.96,Office Supplies,Storage
5991,2017-09-15,369.544,Technology,Phones
6517,2017-09-15,99.3,Office Supplies,Art
1539,2017-09-15,782.94,Furniture,Bookcases
6519,2017-09-15,2.688,Office Supplies,Binders
438,2017-09-15,31.872,Office Supplies,Paper
6516,2017-09-15,529.9,Furniture,Furnishings
902,2017-09-15,323.976,Technology,Phones
7734,2017-09-15,12.42,Office Supplies,Art
1540,2017-09-15,242.48,Office Supplies,Binders
626,2017-09-15,35.56,Furniture,Furnishings
6518,2017-09-15,108.96,Office Supplies,Appliances
1538,2017-09-15,16.28,Office Supplies,Art
1537,2017-09-15,39.99,Technology,Phones
6757,2017-09-15,395.94,Technology,Phones
6515,2017-09-15,218.352,Furniture,Chairs
9960,2017-09-16,18.0,Technology,Accessories
9336,2017-09-16,17.9,Office Supplies,Fasteners
3457,2017-09-16,22.512,Furniture,Furnishings
3458,2017-09-16,3.444,Office Supplies,Binders
3033,2017-09-16,20.736,Office Supplies,Paper
3456,2017-09-16,71.976,Technology,Accessories
3459,2017-09-16,538.194,Office Supplies,Binders
3460,2017-09-16,47.984,Technology,Accessories
5983,2017-09-16,20.544,Office Supplies,Paper
274,2017-09-16,8.82,Office Supplies,Paper
275,2017-09-16,5.98,Office Supplies,Art
726,2017-09-16,55.992,Technology,Phones
725,2017-09-16,17.568,Office Supplies,Envelopes
8878,2017-09-17,34.05,Office Supplies,Storage
2654,2017-09-17,1292.94,Furniture,Bookcases
2651,2017-09-17,10.776,Office Supplies,Binders
9725,2017-09-17,89.97,Technology,Accessories
2653,2017-09-17,164.88,Office Supplies,Paper
7449,2017-09-17,9.912,Office Supplies,Art
7451,2017-09-17,5.8,Office Supplies,Binders
2267,2017-09-17,12.96,Office Supplies,Paper
2303,2017-09-17,723.92,Furniture,Chairs
2304,2017-09-17,106.32,Office Supplies,Paper
2657,2017-09-17,14.4,Office Supplies,Labels
2652,2017-09-17,11.784,Office Supplies,Binders
2655,2017-09-17,25.584,Office Supplies,Binders
8877,2017-09-17,480.0,Technology,Machines
7452,2017-09-17,1415.76,Technology,Phones
2656,2017-09-17,261.74,Office Supplies,Storage
7450,2017-09-17,318.43,Furniture,Chairs
6894,2017-09-18,411.98,Technology,Phones
6893,2017-09-18,20.32,Furniture,Furnishings
6892,2017-09-18,25.92,Office Supplies,Paper
6891,2017-09-18,113.94,Office Supplies,Art
759,2017-09-18,22.72,Office Supplies,Paper
6890,2017-09-18,50.96,Office Supplies,Paper
6889,2017-09-18,95.68,Technology,Phones
6895,2017-09-18,34.48,Office Supplies,Supplies
143,2017-09-18,143.7,Office Supplies,Paper
5412,2017-09-18,101.34,Technology,Accessories
5411,2017-09-18,10.08,Office Supplies,Binders
5323,2017-09-18,15.96,Office Supplies,Paper
2822,2017-09-18,8.928,Office Supplies,Art
3913,2017-09-18,9.82,Furniture,Furnishings
6896,2017-09-18,244.55,Office Supplies,Paper
141,2017-09-18,8.82,Office Supplies,Art
142,2017-09-18,10.86,Office Supplies,Envelopes
3912,2017-09-18,19.44,Office Supplies,Paper
7731,2017-09-18,114.848,Office Supplies,Envelopes
2823,2017-09-18,47.584,Office Supplies,Storage
6973,2017-09-19,18.18,Office Supplies,Binders
43,2017-09-19,95.616,Office Supplies,Storage
6721,2017-09-19,23.32,Office Supplies,Art
7790,2017-09-19,4.842,Office Supplies,Binders
6722,2017-09-19,16.74,Office Supplies,Art
6118,2017-09-19,191.976,Technology,Phones
6489,2017-09-19,32.4,Office Supplies,Paper
6972,2017-09-19,471.92,Technology,Phones
6970,2017-09-19,12.624,Office Supplies,Storage
6121,2017-09-19,72.588,Furniture,Bookcases
6120,2017-09-19,409.216,Furniture,Furnishings
6971,2017-09-19,89.584,Technology,Accessories
6119,2017-09-19,23.832,Office Supplies,Art
6720,2017-09-19,149.95,Technology,Accessories
6769,2017-09-19,35.4,Office Supplies,Art
6093,2017-09-20,72.64,Technology,Accessories
6091,2017-09-20,212.8,Technology,Accessories
6090,2017-09-20,272.646,Furniture,Chairs
6098,2017-09-20,4.36,Office Supplies,Fasteners
6097,2017-09-20,11.784,Office Supplies,Binders
6103,2017-09-20,59.97,Technology,Accessories
6092,2017-09-20,38.52,Office Supplies,Paper
6094,2017-09-20,45.4,Office Supplies,Storage
6101,2017-09-20,2254.41,Furniture,Chairs
6100,2017-09-20,1299.66,Technology,Phones
6095,2017-09-20,13.76,Office Supplies,Paper
6096,2017-09-20,80.991,Furniture,Chairs
6099,2017-09-20,2888.127,Furniture,Chairs
6102,2017-09-20,104.85,Technology,Phones
795,2017-09-21,20.16,Office Supplies,Binders
7337,2017-09-21,15.51,Office Supplies,Storage
4756,2017-09-21,1.908,Office Supplies,Binders
4262,2017-09-21,80.48,Office Supplies,Appliances
6003,2017-09-21,12.294,Office Supplies,Binders
5400,2017-09-21,71.98,Technology,Accessories
8523,2017-09-21,55.86,Office Supplies,Paper
5401,2017-09-21,79.98,Technology,Accessories
1802,2017-09-22,5.607,Office Supplies,Binders
2122,2017-09-22,241.96,Furniture,Bookcases
7037,2017-09-22,12.96,Office Supplies,Paper
5545,2017-09-22,67.4,Office Supplies,Storage
9054,2017-09-22,21.96,Office Supplies,Supplies
3848,2017-09-22,691.96,Office Supplies,Binders
9408,2017-09-22,12.07,Furniture,Furnishings
9407,2017-09-22,1071.0,Technology,Accessories
3849,2017-09-22,34.95,Technology,Accessories
7038,2017-09-22,17.94,Office Supplies,Art
5706,2017-09-22,40.176,Office Supplies,Binders
1803,2017-09-22,4663.736,Office Supplies,Supplies
1785,2017-09-22,33.04,Office Supplies,Binders
1786,2017-09-22,86.97,Technology,Phones
1783,2017-09-22,219.84,Office Supplies,Paper
5064,2017-09-22,391.98,Technology,Phones
3211,2017-09-22,11.228,Office Supplies,Binders
2123,2017-09-22,27.72,Office Supplies,Labels
3210,2017-09-22,13.392,Office Supplies,Envelopes
4427,2017-09-22,27.18,Office Supplies,Paper
1784,2017-09-22,98.16,Technology,Accessories
1804,2017-09-22,79.984,Technology,Accessories
5415,2017-09-23,20.736,Office Supplies,Paper
9252,2017-09-23,199.95,Technology,Accessories
9626,2017-09-23,9.248,Office Supplies,Paper
9253,2017-09-23,12.96,Office Supplies,Paper
1969,2017-09-23,291.96,Technology,Accessories
3371,2017-09-23,25.824,Office Supplies,Binders
2328,2017-09-23,14.352,Office Supplies,Envelopes
5414,2017-09-23,73.176,Office Supplies,Appliances
5416,2017-09-23,39.984,Technology,Phones
1268,2017-09-23,29.328,Furniture,Furnishings
1078,2017-09-23,31.44,Office Supplies,Storage
3372,2017-09-23,160.96,Office Supplies,Appliances
9325,2017-09-23,72.96,Office Supplies,Binders
9324,2017-09-23,594.816,Furniture,Chairs
9323,2017-09-23,211.04,Office Supplies,Paper
3175,2017-09-23,180.588,Furniture,Bookcases
1077,2017-09-23,119.96,Office Supplies,Appliances
3797,2017-09-23,251.64,Office Supplies,Paper
1079,2017-09-23,6.88,Office Supplies,Binders
3176,2017-09-23,47.984,Technology,Accessories
634,2017-09-24,235.944,Office Supplies,Labels
5594,2017-09-24,391.98,Technology,Phones
6041,2017-09-24,506.28,Technology,Machines
8836,2017-09-24,12.72,Office Supplies,Art
8835,2017-09-24,14.28,Office Supplies,Art
8833,2017-09-24,15.51,Office Supplies,Storage
8834,2017-09-24,89.9,Technology,Phones
9353,2017-09-24,11.424,Office Supplies,Paper
3587,2017-09-24,1169.694,Technology,Phones
6040,2017-09-24,859.2,Technology,Phones
633,2017-09-24,17.88,Technology,Accessories
8484,2017-09-24,199.8,Furniture,Furnishings
9693,2017-09-24,31.08,Office Supplies,Paper
717,2017-09-24,103.056,Furniture,Furnishings
7922,2017-09-24,383.96,Technology,Phones
8837,2017-09-24,15.75,Office Supplies,Labels
7923,2017-09-24,15.57,Office Supplies,Binders
5595,2017-09-24,437.85,Technology,Phones
9694,2017-09-24,7.3,Office Supplies,Supplies
5183,2017-09-24,40.29,Office Supplies,Storage
9352,2017-09-24,520.464,Furniture,Chairs
3495,2017-09-24,603.92,Furniture,Chairs
3494,2017-09-24,655.9,Technology,Accessories
3493,2017-09-24,72.0,Technology,Accessories
5184,2017-09-24,38.71,Office Supplies,Binders
364,2017-09-25,47.12,Furniture,Furnishings
3143,2017-09-25,10.608,Office Supplies,Art
361,2017-09-25,20.7,Office Supplies,Labels
3142,2017-09-25,119.96,Technology,Accessories
2034,2017-09-25,8.26,Office Supplies,Binders
363,2017-09-25,5.56,Office Supplies,Art
7870,2017-09-25,24.448,Office Supplies,Envelopes
2035,2017-09-25,269.97,Furniture,Chairs
7085,2017-09-25,8.595,Office Supplies,Binders
7086,2017-09-25,190.896,Office Supplies,Supplies
5714,2017-09-25,177.55,Office Supplies,Storage
362,2017-09-25,488.646,Furniture,Chairs
5151,2017-09-25,39.9,Office Supplies,Storage
7526,2017-09-26,71.88,Office Supplies,Envelopes
4563,2017-09-26,419.136,Furniture,Chairs
7529,2017-09-26,17.04,Office Supplies,Binders
7527,2017-09-26,9.24,Furniture,Furnishings
7762,2017-09-26,2.224,Office Supplies,Art
7528,2017-09-26,35.88,Office Supplies,Paper
7530,2017-09-26,931.176,Office Supplies,Binders
8053,2017-09-28,2.655,Office Supplies,Binders
1068,2017-09-28,1.744,Office Supplies,Supplies
4460,2017-09-28,147.184,Office Supplies,Storage
4462,2017-09-28,76.776,Office Supplies,Binders
6320,2017-09-28,10.368,Office Supplies,Paper
4461,2017-09-28,54.384,Technology,Accessories
5461,2017-09-28,9.24,Furniture,Furnishings
4459,2017-09-28,32.776,Furniture,Furnishings
4463,2017-09-28,14.352,Office Supplies,Paper
4464,2017-09-28,209.792,Office Supplies,Appliances
985,2017-09-29,27.968,Office Supplies,Envelopes
9801,2017-09-29,97.3,Office Supplies,Supplies
6208,2017-09-29,51.168,Office Supplies,Storage
984,2017-09-29,7.968,Office Supplies,Labels
5793,2017-09-29,51.75,Furniture,Furnishings
5791,2017-09-29,72.784,Furniture,Chairs
986,2017-09-29,336.51,Technology,Machines
5794,2017-09-29,46.672,Office Supplies,Binders
8590,2017-09-29,7.98,Office Supplies,Envelopes
5138,2017-09-29,23.34,Office Supplies,Envelopes
5792,2017-09-29,97.84,Office Supplies,Appliances
5139,2017-09-29,51.55,Office Supplies,Paper
4476,2017-09-29,8.448,Office Supplies,Paper
5790,2017-09-29,35.0,Office Supplies,Fasteners
4474,2017-09-29,15.552,Office Supplies,Paper
4473,2017-09-29,344.22,Furniture,Tables
4472,2017-09-29,239.976,Technology,Accessories
4471,2017-09-29,63.686,Furniture,Chairs
7662,2017-09-29,99.2,Office Supplies,Art
4475,2017-09-29,21.248,Furniture,Furnishings
4842,2017-09-29,243.92,Office Supplies,Storage
9687,2017-09-30,11.646,Office Supplies,Binders
5266,2017-09-30,167.94,Office Supplies,Paper
5267,2017-09-30,3.89,Office Supplies,Appliances
9140,2017-09-30,159.98,Technology,Accessories
9214,2017-09-30,20.664,Office Supplies,Labels
5265,2017-09-30,11.76,Office Supplies,Paper
6693,2017-09-30,164.88,Office Supplies,Paper
2367,2017-10-02,23.12,Office Supplies,Paper
1534,2017-10-02,203.983,Furniture,Bookcases
6688,2017-10-03,111.96,Technology,Accessories
4293,2017-10-03,53.982,Technology,Phones
8412,2017-10-03,933.408,Furniture,Tables
4997,2017-10-03,13.092,Office Supplies,Binders
1253,2017-10-03,5.248,Office Supplies,Art
1254,2017-10-03,35.91,Technology,Phones
1255,2017-10-03,6.696,Furniture,Furnishings
1256,2017-10-03,43.872,Furniture,Furnishings
4996,2017-10-03,48.784,Office Supplies,Appliances
7424,2017-10-04,36.672,Furniture,Furnishings
858,2017-10-04,7.61,Office Supplies,Paper
7423,2017-10-04,195.104,Office Supplies,Appliances
6379,2017-10-04,286.15,Office Supplies,Storage
6378,2017-10-04,99.99,Technology,Accessories
3503,2017-10-04,95.736,Technology,Accessories
3502,2017-10-04,10.368,Office Supplies,Paper
5788,2017-10-04,12.32,Furniture,Furnishings
5789,2017-10-04,4.419,Office Supplies,Binders
859,2017-10-04,7.16,Office Supplies,Fasteners
5218,2017-10-06,8.4,Office Supplies,Art
643,2017-10-06,132.52,Technology,Accessories
7261,2017-10-06,14.7,Office Supplies,Art
7309,2017-10-06,14.13,Office Supplies,Fasteners
5368,2017-10-06,15.58,Office Supplies,Storage
2288,2017-10-06,16.4,Office Supplies,Art
5367,2017-10-06,11.56,Office Supplies,Labels
486,2017-10-06,279.96,Technology,Phones
3394,2017-10-06,40.032,Office Supplies,Paper
484,2017-10-06,29.6,Office Supplies,Labels
4519,2017-10-06,1347.52,Office Supplies,Storage
5366,2017-10-06,88.776,Technology,Phones
485,2017-10-06,514.165,Furniture,Bookcases
3106,2017-10-07,298.464,Office Supplies,Storage
2926,2017-10-07,18.84,Furniture,Furnishings
8037,2017-10-07,41.91,Office Supplies,Appliances
2188,2017-10-08,121.3,Furniture,Furnishings
6727,2017-10-08,177.2,Office Supplies,Paper
2187,2017-10-08,70.08,Office Supplies,Envelopes
2189,2017-10-08,1454.49,Technology,Phones
5369,2017-10-09,85.056,Office Supplies,Paper
5893,2017-10-09,2.78,Office Supplies,Binders
2846,2017-10-09,762.594,Office Supplies,Binders
4925,2017-10-09,14.88,Office Supplies,Art
1964,2017-10-09,286.29,Office Supplies,Storage
6886,2017-10-09,259.896,Technology,Phones
6885,2017-10-09,37.056,Technology,Accessories
1963,2017-10-09,24.9,Office Supplies,Paper
1848,2017-10-09,7.184,Office Supplies,Binders
1847,2017-10-09,362.352,Furniture,Chairs
1959,2017-10-09,33.99,Office Supplies,Appliances
1965,2017-10-09,24.18,Office Supplies,Appliances
1962,2017-10-09,13.71,Office Supplies,Binders
1961,2017-10-09,112.8,Technology,Accessories
41,2017-10-09,147.168,Technology,Phones
3177,2017-10-09,18.76,Office Supplies,Paper
1958,2017-10-09,16.2,Office Supplies,Binders
1960,2017-10-09,296.85,Technology,Accessories
8943,2017-10-10,239.358,Furniture,Chairs
3217,2017-10-11,931.176,Office Supplies,Binders
5390,2017-10-11,26.352,Office Supplies,Binders
1363,2017-10-11,38.388,Office Supplies,Binders
1364,2017-10-11,95.994,Technology,Machines
7351,2017-10-11,111.79,Technology,Accessories
7326,2017-10-11,28.792,Office Supplies,Binders
3316,2017-10-11,341.96,Furniture,Furnishings
8529,2017-10-11,241.424,Furniture,Chairs
1365,2017-10-11,239.952,Technology,Accessories
6414,2017-10-11,11.52,Office Supplies,Binders
6961,2017-10-11,7.8,Office Supplies,Art
1367,2017-10-11,899.136,Furniture,Chairs
7325,2017-10-11,400.8,Office Supplies,Appliances
1366,2017-10-11,201.584,Technology,Phones
3218,2017-10-11,430.88,Technology,Phones
1516,2017-10-12,1669.6,Furniture,Tables
2336,2017-10-12,426.79,Office Supplies,Appliances
9410,2017-10-12,87.92,Furniture,Furnishings
1317,2017-10-12,14.2,Technology,Accessories
3527,2017-10-12,45.84,Office Supplies,Binders
3526,2017-10-12,38.97,Technology,Phones
1508,2017-10-12,34.5,Office Supplies,Binders
1057,2017-10-12,19.936,Office Supplies,Binders
9409,2017-10-12,3.273,Office Supplies,Binders
3245,2017-10-12,49.08,Technology,Accessories
4353,2017-10-12,12.96,Office Supplies,Paper
3525,2017-10-12,599.97,Technology,Accessories
6908,2017-10-12,14.76,Furniture,Furnishings
4352,2017-10-12,95.84,Technology,Phones
1688,2017-10-12,310.88,Furniture,Furnishings
3247,2017-10-12,18.24,Office Supplies,Art
2772,2017-10-12,19.104,Furniture,Furnishings
1687,2017-10-12,10.368,Office Supplies,Paper
1058,2017-10-12,65.568,Office Supplies,Binders
2335,2017-10-12,10.86,Office Supplies,Envelopes
3246,2017-10-12,324.9,Office Supplies,Storage
4255,2017-10-13,96.784,Office Supplies,Binders
277,2017-10-13,18.176,Office Supplies,Paper
276,2017-10-13,11.648,Office Supplies,Paper
9221,2017-10-13,1504.52,Furniture,Tables
278,2017-10-13,59.712,Office Supplies,Storage
9222,2017-10-13,25.92,Office Supplies,Paper
9220,2017-10-13,11.07,Office Supplies,Labels
8858,2017-10-13,5083.96,Office Supplies,Binders
8857,2017-10-13,31.984,Technology,Phones
279,2017-10-13,24.84,Office Supplies,Labels
8856,2017-10-13,209.94,Technology,Accessories
4254,2017-10-13,63.312,Office Supplies,Paper
3006,2017-10-13,904.9,Office Supplies,Appliances
4256,2017-10-13,10.476,Furniture,Furnishings
9090,2017-10-13,348.56,Office Supplies,Storage
887,2017-10-14,37.66,Office Supplies,Binders
1751,2017-10-14,9.46,Furniture,Furnishings
5697,2017-10-14,13.456,Office Supplies,Binders
5696,2017-10-14,27.396,Office Supplies,Binders
7285,2017-10-14,46.36,Technology,Accessories
3711,2017-10-15,204.95,Office Supplies,Paper
7707,2017-10-15,11.68,Office Supplies,Art
3710,2017-10-15,510.24,Furniture,Tables
7213,2017-10-15,14.73,Office Supplies,Labels
6835,2017-10-15,152.65,Office Supplies,Labels
1328,2017-10-15,87.92,Office Supplies,Art
6836,2017-10-15,22.72,Furniture,Furnishings
4260,2017-10-15,13.05,Office Supplies,Labels
8992,2017-10-16,18.528,Technology,Accessories
1553,2017-10-16,124.75,Office Supplies,Binders
5337,2017-10-16,307.776,Office Supplies,Paper
8993,2017-10-16,1875.258,Furniture,Tables
7281,2017-10-16,599.985,Technology,Machines
1596,2017-10-16,547.3,Furniture,Furnishings
3863,2017-10-17,10.64,Office Supplies,Art
396,2017-10-17,12.96,Office Supplies,Paper
8018,2017-10-17,52.792,Technology,Phones
395,2017-10-17,49.96,Office Supplies,Storage
3056,2017-10-19,8.96,Office Supplies,Envelopes
422,2017-10-19,56.56,Furniture,Furnishings
34,2017-10-19,29.472,Office Supplies,Paper
9705,2017-10-19,39.624,Office Supplies,Binders
4926,2017-10-19,91.275,Furniture,Tables
423,2017-10-19,32.7,Office Supplies,Storage
